date,day_of_week,expiry_type,chart,nifty_open,nifty_high,nifty_low,nifty_close,vix_open,vix_close,vix_predicted_move_pct,actual_range_pct,actual_open_close_pct,intraday_high_pct,intraday_low_pct,range_vs_vix_ratio,diff_pct,vix_accuracy,move_direction,close_in_prev_range,prev_close_to_close_pct,close_vs_prev_range,t1_fii_fut_daily,t1_fii_call_daily,t1_fii_put_daily,t1_fii_stance,t1_pro_fut_daily,t1_pro_call_daily,t1_pro_put_daily,t1_pro_stance,expiry_risk_level,observation
2020-07-02,Thursday,weekly,▁↑▁↑█↓▅ 📈,10493.05,10598.2,10485.55,10551.7,28.12,26.51,1.47,1.07,0.56,1.0,0.07,0.73,-0.4,Overestimated,Down to Up,No,1.17,Above High,15943,-9774,-11159,FII Mildly Bullish,-3019,26399,-95011,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-07-09,Thursday,weekly,▃↓▁↑█↓▆ 📈,10755.55,10836.85,10733.0,10813.45,26.1,24.91,1.37,0.97,0.54,0.76,0.21,0.71,-0.4,Overestimated,Down to Up,Yes,1.01,Within Range,14325,7527,7716,FII Mildly Bullish,-1046,-65041,12474,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-07-16,Thursday,weekly,▆↓▁↑█↓▇ 📈,10706.2,10755.3,10595.2,10739.95,26.29,25.36,1.38,1.5,0.32,0.46,1.04,1.09,0.12,Overestimated,Down to Up,Yes,1.15,Within Range,19831,6257,-10288,FII Mildly Bullish,-5776,-1956,-22764,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-07-23,Thursday,weekly,▃↓▁↑█↓▇ 📈,11135.0,11239.8,11103.15,11215.45,24.89,24.64,1.3,1.23,0.72,0.94,0.29,0.94,-0.08,Overestimated,Down to Up,Yes,0.74,Within Range,3659,-2096,9556,FII Neutral,-3218,-29111,-1869,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-07-30,Thursday,monthly,▇↓▁↑█↓▂ 📉,11254.3,11299.95,11084.95,11102.15,24.11,24.73,1.26,1.91,1.35,0.41,1.5,1.51,0.65,Underestimated,Top to Down,No,-0.9,Below Low,-9807,-11783,20407,FII Hedging (bought puts >20K),19562,-76277,29842,PRO Hedging (bought puts >20K),HIGH (50% blowout history),BLOWOUT Top to Down | Actual 1.91% vs VIX predicted 1.26% (miss: +0.65%)
2020-08-06,Thursday,weekly,▄↓▁↑█↓▅ 📈,11185.7,11256.8,11127.3,11200.15,23.57,23.15,1.23,1.16,0.13,0.64,0.52,0.94,-0.08,Overestimated,Down to Up,Yes,0.89,Within Range,-6838,-6911,-1534,FII Neutral,14387,-66337,-1532,PRO Mildly Bullish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-08-13,Thursday,weekly,▆↓▁↑█↓▃ 📉,11334.85,11359.3,11269.95,11300.45,20.85,20.57,1.09,0.79,0.3,0.22,0.57,0.72,-0.3,Overestimated,Top to Down,Yes,-0.07,Within Range,-15939,2916,7335,FII Bearish (sold fut >10K),5092,-29808,-18445,PRO Mildly Bearish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-08-20,Thursday,weekly,▄↓▁↑█↓▃ 📉,11317.45,11361.45,11289.8,11312.2,19.96,20.62,1.05,0.63,0.05,0.39,0.24,0.61,-0.41,Overestimated,Top to Down,No,-0.84,Below Low,-1994,-5333,2345,FII Neutral,8210,-40110,5740,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-08-27,Thursday,monthly,▇↓▁↑█↓▃ 📉,11609.3,11617.35,11540.6,11559.25,19.3,18.9,1.01,0.66,0.43,0.07,0.59,0.65,-0.35,Overestimated,Top to Down,Yes,0.08,Within Range,3556,6541,-7614,FII Neutral,-5861,17599,-54629,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-09-03,Thursday,weekly,▆↓▁↑█↓▃ 📉,11566.2,11584.95,11507.65,11527.45,21.11,20.5,1.11,0.67,0.34,0.16,0.51,0.6,-0.44,Overestimated,Top to Down,Yes,-0.07,Within Range,-9711,-15308,-1133,FII Neutral,-3942,-4360,-25940,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-09-10,Thursday,weekly,▃↓▁↑█↓▇ 📈,11363.3,11464.05,11327.4,11449.25,22.23,21.26,1.16,1.2,0.76,0.89,0.32,1.03,0.04,Overestimated,Down to Up,No,1.52,Above High,-10124,-5959,21862,FII Very Bearish (sold fut >10K + bought puts >20K),-2561,-63035,-13448,PRO Mildly Bearish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-09-17,Thursday,weekly,▄↓▁↑█↓▂ 📉,11539.4,11587.2,11498.5,11516.1,19.66,20.1,1.03,0.77,0.2,0.41,0.35,0.75,-0.26,Overestimated,Top to Down,No,-0.76,Below Low,-5947,2845,4459,FII Neutral,2679,-3088,-24409,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-09-24,Thursday,monthly,█↓▁↑█↓▁ 📉,11011.0,11015.3,10790.2,10805.55,20.99,23.51,1.1,2.04,1.87,0.04,2.01,1.86,0.95,Underestimated,Top to Down,No,-2.93,Below Low,-8159,4153,18021,FII Neutral,199,-25359,-10212,PRO Mildly Bearish,LOW (9% blowout history),BLOWOUT Top to Down | Actual 2.04% vs VIX predicted 1.1% (miss: +0.95%)
2020-10-01,Thursday,weekly,▂↓▁↑█↓▇ 📈,11364.45,11428.6,11347.05,11416.95,19.53,18.35,1.02,0.72,0.46,0.56,0.15,0.7,-0.3,Overestimated,Down to Up,No,1.51,Above High,8978,15421,-14934,FII Neutral,-4451,-7477,-32441,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-10-08,Thursday,weekly,▄↓▁↑█↓▄ 📉,11835.4,11905.7,11791.15,11834.6,20.06,20.38,1.05,0.97,0.01,0.59,0.37,0.92,-0.08,Overestimated,Top to Down,No,0.82,Above High,8748,-6846,366,FII Neutral,4819,-34158,-27494,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-10-15,Thursday,weekly,█↓▁↑█↓▁ 📉,12023.45,12025.45,11661.3,11680.35,20.21,22.06,1.06,3.03,2.85,0.02,3.01,2.86,1.97,Underestimated,Top to Down,No,-2.43,Below Low,-8162,8194,19487,FII Neutral,2961,-6462,-26079,PRO Confident (sold puts >20K),LOW (9% blowout history),BLOWOUT Top to Down | Actual 3.03% vs VIX predicted 1.06% (miss: +1.97%)
2020-10-22,Thursday,weekly,▅↓▁↑█↓▅ 📈,11890.0,11939.55,11823.45,11896.45,22.92,22.64,1.2,0.98,0.05,0.42,0.56,0.81,-0.22,Overestimated,Down to Up,Yes,-0.35,Within Range,2329,16813,-8031,FII Neutral,395,-39083,-35195,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-10-29,Thursday,monthly,▂↓▁↑█↓▄ 📈,11633.3,11744.15,11606.45,11670.8,23.28,24.02,1.22,1.18,0.32,0.95,0.23,0.97,-0.04,Overestimated,Down to Up,No,-0.5,Below Low,-22785,-21675,-3045,FII Bearish (sold fut >10K),4975,-109474,43646,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-11-05,Thursday,weekly,▃↓▁↑█↓▇ 📈,12062.4,12131.1,12027.6,12120.3,23.2,20.97,1.21,0.86,0.48,0.57,0.29,0.71,-0.36,Overestimated,Down to Up,No,1.78,Above High,-4105,-6041,1625,FII Neutral,213,-27537,-15370,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-11-12,Thursday,weekly,▆↓▁↑█↓▅ 📉,12702.15,12741.15,12624.85,12690.8,22.03,20.62,1.15,0.92,0.09,0.31,0.61,0.79,-0.24,Overestimated,Top to Down,Yes,-0.46,Within Range,2837,4792,-2205,FII Neutral,10337,-20411,-17505,PRO Mildly Bullish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-11-19,Thursday,weekly,▄↓▁↑█↓▂ 📉,12839.5,12963.0,12745.75,12771.7,19.12,19.57,1.0,1.69,0.53,0.96,0.73,1.69,0.69,Underestimated,Top to Down,No,-1.29,Below Low,5345,6012,12499,FII Neutral,-2693,3565,-23541,PRO Confident (sold puts >20K),LOW (9% blowout history),BLOWOUT Top to Down | Actual 1.69% vs VIX predicted 1.0% (miss: +0.69%)
2020-11-26,Thursday,monthly,▅↓▁↑█↓▇ 📈,12906.45,13018.0,12790.4,12987.0,23.13,20.02,1.21,1.76,0.62,0.86,0.9,1.46,0.55,Underestimated,Down to Up,Yes,1.0,Within Range,-18102,-27393,20640,FII Very Bearish (sold fut >10K + bought puts >20K),4211,-124095,73881,PRO Hedging (bought puts >20K),HIGH (50% blowout history),BLOWOUT Down to Up | Actual 1.76% vs VIX predicted 1.21% (miss: +0.55%)
2020-12-03,Thursday,weekly,█↓▁↑█↓▃ 📉,13215.3,13216.6,13107.9,13133.9,19.91,19.0,1.04,0.82,0.62,0.01,0.81,0.79,-0.22,Overestimated,Top to Down,No,0.15,Above High,-11480,-4114,23003,FII Very Bearish (sold fut >10K + bought puts >20K),4163,-66449,21520,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-12-10,Thursday,weekly,▇↓▁↑█↓▆ 📉,13488.5,13503.55,13399.3,13478.3,18.92,18.71,0.99,0.77,0.08,0.11,0.66,0.78,-0.22,Overestimated,Top to Down,Yes,-0.38,Within Range,5929,9199,-7288,FII Neutral,-1308,27453,-62669,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-12-17,Thursday,weekly,▄↓▁↑█↓▆ 📈,13713.55,13773.25,13673.55,13740.7,19.2,19.16,1.01,0.73,0.2,0.44,0.29,0.72,-0.28,Overestimated,Down to Up,No,0.42,Above High,4718,12725,-7419,FII Neutral,-6839,-7147,-53559,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-12-24,Thursday,weekly,▃↓▁↑█↓▇ 📈,13672.15,13771.75,13626.9,13749.25,20.5,19.97,1.07,1.06,0.56,0.73,0.33,0.99,-0.01,Overestimated,Down to Up,No,1.09,Above High,-13892,3710,-5103,FII Bearish (sold fut >10K),-9835,59656,-57755,PRO Confident (sold puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2020-12-31,Thursday,monthly,▄↓▁↑█↓▅ 📈,13970.0,14024.85,13936.45,13981.75,21.11,21.1,1.11,0.63,0.08,0.39,0.24,0.57,-0.47,Overestimated,Down to Up,Yes,-0.0,Within Range,-4883,20861,9954,FII Neutral,8592,-28967,-23510,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-01-07,Thursday,weekly,█↓▁↑█↓▂ 📉,14253.75,14256.25,14123.1,14137.35,21.0,20.62,1.1,0.93,0.82,0.02,0.92,0.85,-0.17,Overestimated,Top to Down,Yes,-0.06,Within Range,-2921,29448,54094,FII Hedging (bought puts >20K),7689,-94670,20727,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-01-14,Thursday,weekly,▅↓▁↑█↓▇ 📈,14550.05,14617.8,14471.5,14595.6,23.29,23.03,1.22,1.01,0.31,0.47,0.54,0.82,-0.21,Overestimated,Down to Up,Yes,0.21,Within Range,-10113,22809,37009,FII Very Bearish (sold fut >10K + bought puts >20K),10031,-64793,21057,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-01-21,Thursday,weekly,▇↓▁↑█↓▃ 📉,14730.95,14753.55,14517.25,14590.35,21.55,22.18,1.13,1.6,0.95,0.15,1.45,1.42,0.48,Overestimated,Top to Down,Yes,-0.37,Within Range,-10467,-15371,8760,FII Bearish (sold fut >10K),1781,4684,-13290,PRO Neutral,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-01-28,Thursday,monthly,▅↓▁↑█↓▅ 📈,13810.4,13898.25,13713.25,13817.55,24.39,24.29,1.28,1.34,0.05,0.64,0.7,1.05,0.06,Overestimated,Down to Up,No,-1.07,Below Low,-12765,-10171,30967,FII Very Bearish (sold fut >10K + bought puts >20K),-7520,-79657,-27679,PRO Confident (sold puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-02-04,Thursday,weekly,▄↓▁↑█↓▇ 📈,14789.05,14913.7,14714.75,14895.65,23.75,23.12,1.24,1.35,0.72,0.84,0.5,1.08,0.1,Overestimated,Down to Up,No,0.71,Above High,-184,4508,-23006,FII Confident (sold puts >20K),-3108,13062,-39684,PRO Confident (sold puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-02-11,Thursday,weekly,▁↑▁↑█↓▇ 📈,15073.25,15188.5,15065.4,15173.3,23.95,23.05,1.25,0.82,0.66,0.76,0.05,0.65,-0.44,Overestimated,Down to Up,No,0.44,Above High,694,12001,9750,FII Neutral,574,-42311,-19197,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-02-18,Thursday,weekly,█↓▁↑█↓▃ 📉,15238.7,15250.75,15078.05,15118.95,21.78,21.54,1.14,1.13,0.79,0.08,1.05,0.99,-0.01,Overestimated,Top to Down,No,-0.59,Below Low,-984,-7325,8608,FII Neutral,92,-46103,-12594,PRO Mildly Bearish,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-02-25,Thursday,monthly,▂↓▁↑█↓▃ 📈,15079.85,15176.5,15065.35,15097.35,24.17,22.89,1.27,0.74,0.12,0.64,0.1,0.58,-0.53,Overestimated,Down to Up,No,0.77,Above High,4915,7629,-22574,FII Confident (sold puts >20K),3603,84039,-79470,PRO Confident (sold puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-03-04,Thursday,weekly,▂↓▁↑█↓▄ 📈,15026.75,15202.35,14980.2,15080.75,22.09,24.15,1.16,1.48,0.36,1.17,0.31,1.28,0.32,Overestimated,Down to Up,Yes,-1.08,Within Range,12977,16227,3276,FII Mildly Bullish,-6355,27947,-104255,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-03-10,Wednesday,weekly,▇↓▁↑█↓▅ 📉,15202.15,15218.45,15100.85,15174.8,22.5,20.75,1.18,0.77,0.18,0.11,0.67,0.66,-0.4,Overestimated,Top to Down,No,0.51,Above High,16590,26401,9353,FII Mildly Bullish,-7501,16064,-70782,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-03-18,Thursday,weekly,█↓▁↑█↓▂ 📉,14855.5,14875.2,14478.6,14557.85,20.16,20.08,1.06,2.67,2.0,0.13,2.54,2.53,1.61,Underestimated,Top to Down,No,-1.11,Below Low,-399,-2193,9921,FII Neutral,-4796,-37285,8848,PRO Mildly Bearish,LOW (9% blowout history),BLOWOUT Top to Down | Actual 2.67% vs VIX predicted 1.06% (miss: +1.61%)
2021-03-25,Thursday,monthly,█↓▁↑█↓▂ 📉,14570.9,14575.6,14264.4,14324.9,22.46,22.7,1.18,2.14,1.69,0.03,2.1,1.82,0.96,Underestimated,Top to Down,No,-1.54,Below Low,-16695,2759,24555,FII Very Bearish (sold fut >10K + bought puts >20K),17387,-143481,42979,PRO Hedging (bought puts >20K),HIGH (50% blowout history),BLOWOUT Top to Down | Actual 2.14% vs VIX predicted 1.18% (miss: +0.96%)
2021-04-01,Thursday,weekly,▅↓▁↑█↓▇ 📈,14798.4,14883.2,14692.45,14867.35,20.65,19.99,1.08,1.29,0.47,0.57,0.72,1.19,0.21,Overestimated,Down to Up,No,1.2,Above High,-32694,-16591,58242,FII Very Bearish (sold fut >10K + bought puts >20K),10744,-85674,19442,PRO Mildly Bullish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-04-08,Thursday,weekly,▃↓▁↑█↓▃ 📉,14875.65,14984.15,14821.1,14873.8,20.25,20.31,1.06,1.1,0.01,0.73,0.37,1.03,0.04,Overestimated,Top to Down,Yes,0.37,Within Range,6333,7259,-14942,FII Neutral,-4113,36444,-83206,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-04-15,Thursday,weekly,▆↓▁↑█→█ 📈,14522.4,14597.55,14353.2,14581.45,20.46,20.89,1.07,1.68,0.41,0.52,1.17,1.57,0.61,Underestimated,Down to Up,No,0.53,Above High,0,0,0,FII Neutral,0,0,0,PRO Neutral,LOW (9% blowout history),BLOWOUT Down to Up | Actual 1.68% vs VIX predicted 1.07% (miss: +0.61%)
2021-04-22,Thursday,weekly,▃↓▁↑█→█ 📈,14219.15,14424.75,14151.4,14406.15,22.43,23.03,1.17,1.92,1.32,1.45,0.48,1.64,0.75,Underestimated,Down to Up,Yes,0.77,Within Range,0,0,0,FII Neutral,0,0,0,PRO Neutral,LOW (9% blowout history),BLOWOUT Down to Up | Actual 1.92% vs VIX predicted 1.17% (miss: +0.75%)
2021-04-29,Thursday,monthly,▆↓▁↑█↓▃ 📉,14979.0,15044.35,14814.45,14894.9,22.58,23.31,1.18,1.53,0.56,0.44,1.1,1.3,0.35,Overestimated,Top to Down,No,0.2,Above High,3057,-11306,-5605,FII Neutral,11971,-49945,-80598,PRO Bullish (bought fut + sold puts),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-05-06,Thursday,weekly,▄↓▁↑█↓▇ 📈,14668.35,14743.9,14611.5,14724.8,23.01,22.04,1.2,0.9,0.38,0.52,0.39,0.75,-0.3,Overestimated,Down to Up,No,0.73,Above High,-24,-1073,-20339,FII Confident (sold puts >20K),-5622,40792,-57908,PRO Confident (sold puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-05-12,Wednesday,weekly,█↓▁↑█↓▃ 📉,14823.55,14824.05,14649.7,14696.5,20.23,20.08,1.06,1.18,0.86,0.0,1.17,1.11,0.12,Overestimated,Top to Down,No,-1.04,Below Low,-20858,-17594,-11544,FII Bearish (sold fut >10K),10129,-42375,3888,PRO Mildly Bullish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-05-19,Wednesday,weekly,▄↓▁↑█↓▂ 📉,15058.6,15133.4,15008.85,15030.15,19.24,19.32,1.01,0.83,0.19,0.5,0.33,0.82,-0.18,Overestimated,Top to Down,No,-0.52,Below Low,29247,38962,14980,FII Mildly Bullish,15055,-85030,-39880,PRO Bullish (bought fut + sold puts),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-05-27,Thursday,monthly,▄↓▁↑█↓▅ 📈,15323.95,15384.55,15272.5,15337.85,20.87,19.91,1.09,0.73,0.09,0.4,0.34,0.67,-0.36,Overestimated,Down to Up,No,0.24,Above High,12432,23300,20256,FII Hedging (bought puts >20K),-5936,-8686,-67061,PRO Confident (sold puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-06-03,Thursday,weekly,▄↓▁↑█↓▇ 📈,15655.55,15705.1,15611.0,15690.35,17.21,15.75,0.9,0.6,0.22,0.32,0.28,0.67,-0.3,Overestimated,Down to Up,No,0.73,Above High,-9404,-6095,963,FII Neutral,-5240,8688,-1374,PRO Neutral,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-06-10,Thursday,weekly,▄↓▁↑█↓▇ 📈,15692.1,15751.25,15648.5,15737.75,14.75,15.0,0.77,0.65,0.29,0.38,0.28,0.85,-0.12,Overestimated,Down to Up,Yes,0.65,Within Range,4672,-34697,-43910,FII Confident (sold puts >20K),3079,-53466,39211,PRO Hedging (bought puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-06-17,Thursday,weekly,▂↓▁↑█↓▄ 📈,15648.3,15769.35,15616.75,15691.4,14.87,15.29,0.78,0.98,0.28,0.77,0.2,1.25,0.2,Overestimated,Down to Up,No,-0.48,Below Low,-5600,-9792,26963,FII Hedging (bought puts >20K),12408,-86107,55348,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-06-24,Thursday,monthly,▃↓▁↑█↓▆ 📈,15737.3,15821.4,15702.7,15790.45,15.37,15.1,0.8,0.75,0.34,0.53,0.22,0.94,-0.05,Overestimated,Down to Up,Yes,0.66,Within Range,8760,7343,29396,FII Hedging (bought puts >20K),-1166,-64734,4095,PRO Mildly Bearish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-07-01,Thursday,weekly,█↓▁↑█↓▂ 📉,15755.05,15755.55,15667.05,15680.0,13.05,12.84,0.68,0.56,0.48,0.0,0.56,0.82,-0.12,Overestimated,Top to Down,No,-0.26,Below Low,5706,3695,-2479,FII Neutral,5122,-11396,12254,PRO Neutral,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-07-08,Thursday,weekly,▇↓▁↑█↓▃ 📉,15855.4,15885.75,15682.9,15727.9,12.21,13.56,0.64,1.28,0.8,0.19,1.09,2.0,0.64,Underestimated,Top to Down,No,-0.96,Below Low,-4482,3841,-1248,FII Neutral,-2946,47190,-40858,PRO Confident (sold puts >20K),LOW (9% blowout history),BLOWOUT Top to Down | Actual 1.28% vs VIX predicted 0.64% (miss: +0.64%)
2021-07-15,Thursday,weekly,▂↓▁↑█↓▆ 📈,15872.15,15952.35,15855.0,15924.2,12.59,12.27,0.66,0.61,0.33,0.51,0.11,0.93,-0.05,Overestimated,Down to Up,No,0.44,Above High,3367,-507,2342,FII Neutral,460,-8780,-1184,PRO Neutral,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-07-22,Thursday,weekly,▂↓▁↑█↓▇ 📈,15736.6,15834.8,15726.4,15824.05,13.21,11.89,0.69,0.69,0.56,0.62,0.06,1.0,-0.0,Overestimated,Down to Up,No,1.23,Above High,0,0,0,FII Neutral,0,0,0,PRO Neutral,LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-07-29,Thursday,monthly,▃↓▁↑█↓▅ 📈,15762.7,15817.35,15737.8,15778.45,13.69,12.95,0.72,0.5,0.1,0.35,0.16,0.7,-0.21,Overestimated,Down to Up,No,0.44,Above High,-4425,3110,303,FII Neutral,-11932,-85,-22871,PRO Bearish (sold fut >10K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-08-05,Thursday,weekly,▅↓▁↑█↓▅ 📈,16288.95,16349.45,16210.3,16294.6,13.21,12.87,0.69,0.85,0.03,0.37,0.48,1.24,0.16,Overestimated,Down to Up,No,0.22,Above High,2412,-22927,-29606,FII Confident (sold puts >20K),1939,-27279,6340,PRO Mildly Bearish,SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-08-12,Thursday,weekly,▂↓▁↑█↓▇ 📈,16303.65,16375.5,16286.9,16364.4,12.71,12.37,0.67,0.54,0.37,0.44,0.1,0.82,-0.12,Overestimated,Down to Up,No,0.5,Above High,-11060,1266,11647,FII Bearish (sold fut >10K),3149,-34499,22663,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-08-18,Wednesday,weekly,█↓▁↑█↓▂ 📉,16691.95,16701.85,16535.85,16568.85,13.41,12.91,0.7,0.99,0.74,0.06,0.94,1.42,0.29,Overestimated,Top to Down,Yes,-0.28,Within Range,-5491,5507,50533,FII Hedging (bought puts >20K),3757,-9617,-1657,PRO Neutral,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-08-26,Thursday,monthly,▃↓▁↑█↓▄ 📈,16627.95,16683.7,16603.4,16636.9,13.5,13.54,0.71,0.48,0.05,0.34,0.15,0.68,-0.22,Overestimated,Down to Up,Yes,0.01,Within Range,1429,4959,19123,FII Neutral,3344,-85442,20105,PRO Hedging (bought puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-09-02,Thursday,weekly,▂↓▁↑█→█ 📈,17095.4,17245.5,17059.7,17234.15,14.19,14.24,0.74,1.09,0.81,0.88,0.21,1.46,0.34,Overestimated,Down to Up,No,0.92,Above High,-9947,-48133,-21596,FII Confident (sold puts >20K),-275,-93577,109209,PRO Hedging (bought puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-09-09,Thursday,weekly,▂↓▁↑█↓▇ 📈,17312.85,17379.65,17302.7,17369.25,14.41,13.94,0.75,0.44,0.33,0.39,0.06,0.59,-0.31,Overestimated,Down to Up,Yes,0.09,Within Range,364,-52139,-49798,FII Confident (sold puts >20K),-857,94406,-23658,PRO Confident (sold puts >20K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-09-16,Thursday,weekly,▃↓▁↑█↓▇ 📈,17539.2,17644.6,17510.45,17629.5,13.73,14.41,0.72,0.76,0.51,0.6,0.16,1.06,0.05,Overestimated,Down to Up,No,0.63,Above High,2047,40456,-24767,FII Confident (sold puts >20K),-10599,41261,-125995,PRO Bearish (sold fut >10K),SAFE (0% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-09-23,Thursday,weekly,▂↓▁↑█↓▇ 📈,17670.85,17843.9,17646.55,17822.95,16.49,16.6,0.86,1.12,0.86,0.98,0.14,1.29,0.25,Overestimated,Down to Up,No,1.57,Above High,-10769,8450,26050,FII Very Bearish (sold fut >10K + bought puts >20K),1132,-36672,15467,PRO Mildly Bearish,HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-09-30,Thursday,monthly,▇↓▁↑█↓▂ 📉,17718.9,17742.15,17585.35,17618.15,18.84,18.4,0.99,0.88,0.57,0.13,0.75,0.9,-0.1,Overestimated,Top to Down,Yes,-0.53,Within Range,-17299,685,35128,FII Very Bearish (sold fut >10K + bought puts >20K),4950,-71138,-41184,PRO Confident (sold puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-10-07,Thursday,weekly,▄↓▁↑█↓▃ 📉,17810.55,17857.55,17763.8,17790.35,17.33,16.16,0.91,0.53,0.11,0.26,0.26,0.58,-0.38,Overestimated,Top to Down,Yes,0.82,Within Range,-2899,-12264,24913,FII Hedging (bought puts >20K),5420,-147106,101410,PRO Hedging (bought puts >20K),HIGH (50% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-10-14,Thursday,weekly,▃↓▁↑█↓▇ 📈,18272.85,18350.75,18248.7,18338.55,16.1,15.77,0.84,0.56,0.36,0.43,0.13,0.66,-0.28,Overestimated,Down to Up,No,0.97,Above High,13374,16234,-14083,FII Mildly Bullish,-5262,-18331,-43750,PRO Confident (sold puts >20K),LOW (9% blowout history),Normal day | VIX prediction was accurate within 0.5%
2021-10-21,Thursday,weekly,█↓▁↑█↓▄ 📉,18382.7,18384.2,18048.0,18178.1,18.31,18.04,0.96,1.83,1.11,0.01,1.82,1.91,0.87,Underestimated,Top to Down,No,-0.48,Below Low,-3233,-28892,13960,FII Mildly Bearish,6341,-64947,25586,PRO Hedging (bought puts >20K),MODERATE (33% blowout history),BLOWOUT Top to Down | Actual 1.83% vs VIX predicted 0.96% (miss: +0.87%)
